date,hospitalisations
2023-01-01,14
2023-01-02,13
2023-01-03,14
2023-01-04,18
2023-01-05,26
2023-01-06,12
2023-01-07,5
2023-01-08,7
2023-01-09,16
2023-01-10,11
2023-01-11,12
2023-01-12,11
2023-01-13,13
2023-01-14,5
2023-01-15,6
2023-01-16,6
2023-01-17,9
2023-01-18,3
2023-01-19,7
2023-01-20,12
2023-01-21,3
2023-01-22,1
2023-01-23,7
2023-01-24,9
2023-01-25,7
2023-01-26,8
2023-01-27,9
2023-01-28,4
2023-01-29,1
2023-01-30,10
2023-01-31,7
2023-02-01,11
2023-02-02,14
2023-02-03,7
2023-02-04,4
2023-02-05,2
2023-02-06,6
2023-02-07,6
2023-02-08,15
2023-02-09,14
2023-02-10,11
2023-02-11,9
2023-02-12,9
2023-02-13,9
2023-02-14,17
2023-02-15,14
2023-02-16,15
2023-02-17,23
2023-02-18,5
2023-02-19,11
2023-02-20,26
2023-02-21,26
2023-02-22,31
2023-02-23,48
2023-02-24,39
2023-02-25,20
2023-02-26,24
2023-02-27,72
2023-02-28,91
2023-03-01,97
2023-03-02,95
2023-03-03,109
2023-03-04,69
2023-03-05,76
2023-03-06,160
2023-03-07,172
2023-03-08,205
2023-03-09,202
2023-03-10,285
2023-03-11,115
2023-03-12,157
2023-03-13,334
2023-03-14,368
2023-03-15,420
2023-03-16,436
2023-03-17,451
2023-03-18,269
2023-03-19,294
2023-03-20,583
2023-03-21,666
2023-03-22,702
2023-03-23,742
2023-03-24,798
2023-03-25,442
2023-03-26,505
2023-03-27,1001
2023-03-28,940
2023-03-29,1086
2023-03-30,1103
2023-03-31,1177
2023-04-01,615
2023-04-02,639
2023-04-03,1225
2023-04-04,1369
2023-04-05,1326
2023-04-06,1361
2023-04-07,1396
2023-04-08,740
2023-04-09,711
2023-04-10,1406
2023-04-11,1471
2023-04-12,1386
2023-04-13,1394
2023-04-14,1548
2023-04-15,765
2023-04-16,631
2023-04-17,1304
2023-04-18,1303
2023-04-19,1281
2023-04-20,1206
2023-04-21,1115
2023-04-22,572
2023-04-23,488
2023-04-24,932
2023-04-25,862
2023-04-26,826
2023-04-27,771
2023-04-28,744
2023-04-29,372
2023-04-30,315
2023-05-01,636
2023-05-02,585
2023-05-03,512
2023-05-04,527
2023-05-05,456
2023-05-06,238
2023-05-07,229
2023-05-08,382
2023-05-09,370
2023-05-10,319
2023-05-11,352
2023-05-12,316
2023-05-13,144
2023-05-14,155
2023-05-15,252
2023-05-16,209
2023-05-17,191
2023-05-18,183
2023-05-19,182
2023-05-20,91
2023-05-21,74
2023-05-22,136
2023-05-23,124
2023-05-24,129
2023-05-25,103
2023-05-26,84
2023-05-27,51
2023-05-28,56
2023-05-29,63
2023-05-30,66
