date,cases
2023-01-01,7
2023-01-02,20
2023-01-03,20
2023-01-04,20
2023-01-05,36
2023-01-06,23
2023-01-07,12
2023-01-08,15
2023-01-09,21
2023-01-10,26
2023-01-11,22
2023-01-12,24
2023-01-13,25
2023-01-14,7
2023-01-15,15
2023-01-16,22
2023-01-17,25
2023-01-18,42
2023-01-19,15
2023-01-20,19
2023-01-21,14
2023-01-22,12
2023-01-23,34
2023-01-24,35
2023-01-25,30
2023-01-26,31
2023-01-27,29
2023-01-28,17
2023-01-29,21
2023-01-30,30
2023-01-31,27
2023-02-01,31
2023-02-02,25
2023-02-03,30
2023-02-04,11
2023-02-05,13
2023-02-06,31
2023-02-07,34
2023-02-08,35
2023-02-09,41
2023-02-10,32
2023-02-11,22
2023-02-12,23
2023-02-13,47
2023-02-14,53
2023-02-15,42
2023-02-16,58
2023-02-17,64
2023-02-18,20
2023-02-19,36
2023-02-20,57
2023-02-21,71
2023-02-22,78
2023-02-23,86
2023-02-24,84
2023-02-25,49
2023-02-26,64
2023-02-27,108
2023-02-28,120
2023-03-01,125
2023-03-02,100
2023-03-03,101
2023-03-04,63
2023-03-05,55
2023-03-06,147
2023-03-07,181
2023-03-08,165
2023-03-09,195
2023-03-10,166
2023-03-11,86
2023-03-12,103
2023-03-13,198
2023-03-14,204
2023-03-15,204
2023-03-16,202
2023-03-17,209
2023-03-18,107
2023-03-19,102
2023-03-20,227
2023-03-21,187
2023-03-22,201
2023-03-23,236
2023-03-24,234
2023-03-25,117
2023-03-26,106
2023-03-27,221
2023-03-28,236
2023-03-29,218
2023-03-30,233
2023-03-31,205
2023-04-01,121
2023-04-02,106
2023-04-03,224
2023-04-04,216
2023-04-05,202
2023-04-06,194
2023-04-07,199
2023-04-08,102
2023-04-09,74
2023-04-10,175
2023-04-11,163
2023-04-12,141
2023-04-13,134
2023-04-14,122
2023-04-15,60
2023-04-16,63
2023-04-17,116
2023-04-18,141
2023-04-19,102
2023-04-20,107
2023-04-21,108
2023-04-22,45
2023-04-23,58
2023-04-24,82
2023-04-25,78
2023-04-26,95
2023-04-27,83
2023-04-28,77
2023-04-29,32
2023-04-30,37
2023-05-01,66
2023-05-02,74
2023-05-03,60
2023-05-04,82
2023-05-05,59
2023-05-06,31
2023-05-07,40
2023-05-08,60
2023-05-09,67
2023-05-10,63
2023-05-11,57
2023-05-12,57
2023-05-13,31
2023-05-14,31
2023-05-15,69
2023-05-16,51
2023-05-17,57
2023-05-18,48
2023-05-19,56
2023-05-20,26
2023-05-21,27
2023-05-22,49
2023-05-23,43
2023-05-24,34
2023-05-25,48
2023-05-26,45
2023-05-27,22
2023-05-28,18
2023-05-29,36
2023-05-30,48
