date,cases
2023-01-01,18
2023-01-02,34
2023-01-03,41
2023-01-04,47
2023-01-05,39
2023-01-06,47
2023-01-07,21
2023-01-08,16
2023-01-09,42
2023-01-10,44
2023-01-11,39
2023-01-12,34
2023-01-13,42
2023-01-14,21
2023-01-15,21
2023-01-16,34
2023-01-17,38
2023-01-18,36
2023-01-19,41
2023-01-20,38
2023-01-21,23
2023-01-22,23
2023-01-23,28
2023-01-24,28
2023-01-25,30
2023-01-26,37
2023-01-27,23
2023-01-28,9
2023-01-29,17
2023-01-30,41
2023-01-31,30
2023-02-01,37
2023-02-02,31
2023-02-03,33
2023-02-04,23
2023-02-05,22
2023-02-06,38
2023-02-07,36
2023-02-08,38
2023-02-09,33
2023-02-10,49
2023-02-11,20
2023-02-12,15
2023-02-13,36
2023-02-14,40
2023-02-15,49
2023-02-16,47
2023-02-17,41
2023-02-18,23
2023-02-19,23
2023-02-20,57
2023-02-21,60
2023-02-22,71
2023-02-23,90
2023-02-24,95
2023-02-25,33
2023-02-26,62
2023-02-27,102
2023-02-28,126
2023-03-01,140
2023-03-02,143
2023-03-03,144
2023-03-04,66
2023-03-05,74
2023-03-06,158
2023-03-07,195
2023-03-08,190
2023-03-09,190
2023-03-10,191
2023-03-11,80
2023-03-12,106
2023-03-13,184
2023-03-14,191
2023-03-15,212
2023-03-16,204
2023-03-17,209
2023-03-18,100
2023-03-19,99
2023-03-20,202
2023-03-21,194
2023-03-22,186
2023-03-23,222
2023-03-24,185
2023-03-25,88
2023-03-26,108
2023-03-27,191
2023-03-28,184
2023-03-29,180
2023-03-30,218
2023-03-31,187
2023-04-01,89
2023-04-02,97
2023-04-03,179
2023-04-04,191
2023-04-05,171
2023-04-06,163
2023-04-07,165
2023-04-08,85
2023-04-09,71
2023-04-10,148
2023-04-11,161
2023-04-12,117
2023-04-13,131
2023-04-14,127
2023-04-15,52
2023-04-16,69
2023-04-17,134
2023-04-18,103
2023-04-19,101
2023-04-20,96
2023-04-21,91
2023-04-22,45
2023-04-23,48
2023-04-24,74
2023-04-25,78
2023-04-26,86
2023-04-27,79
2023-04-28,91
2023-04-29,40
2023-04-30,35
2023-05-01,68
2023-05-02,70
2023-05-03,71
2023-05-04,65
2023-05-05,71
2023-05-06,29
2023-05-07,39
2023-05-08,77
2023-05-09,69
2023-05-10,48
2023-05-11,63
2023-05-12,63
2023-05-13,27
2023-05-14,29
2023-05-15,57
2023-05-16,43
2023-05-17,57
2023-05-18,39
2023-05-19,49
2023-05-20,24
2023-05-21,28
2023-05-22,44
2023-05-23,43
2023-05-24,50
2023-05-25,31
2023-05-26,32
2023-05-27,18
2023-05-28,20
2023-05-29,41
2023-05-30,26
