date,hospitalisations
2023-01-01,1
2023-01-02,2
2023-01-03,4
2023-01-04,6
2023-01-05,3
2023-01-06,5
2023-01-07,2
2023-01-08,0
2023-01-09,0
2023-01-10,5
2023-01-11,5
2023-01-12,3
2023-01-13,3
2023-01-14,1
2023-01-15,3
2023-01-16,4
2023-01-17,5
2023-01-18,4
2023-01-19,4
2023-01-20,3
2023-01-21,2
2023-01-22,2
2023-01-23,3
2023-01-24,3
2023-01-25,3
2023-01-26,5
2023-01-27,1
2023-01-28,1
2023-01-29,0
2023-01-30,2
2023-01-31,1
2023-02-01,1
2023-02-02,1
2023-02-03,1
2023-02-04,0
2023-02-05,0
2023-02-06,1
2023-02-07,4
2023-02-08,0
2023-02-09,1
2023-02-10,2
2023-02-11,1
2023-02-12,1
2023-02-13,2
2023-02-14,1
2023-02-15,1
2023-02-16,3
2023-02-17,2
2023-02-18,2
2023-02-19,0
2023-02-20,3
2023-02-21,4
2023-02-22,2
2023-02-23,2
2023-02-24,2
2023-02-25,0
2023-02-26,1
2023-02-27,2
2023-02-28,1
2023-03-01,2
2023-03-02,3
2023-03-03,6
2023-03-04,2
2023-03-05,1
2023-03-06,2
2023-03-07,6
2023-03-08,4
2023-03-09,3
2023-03-10,10
2023-03-11,3
2023-03-12,3
2023-03-13,6
2023-03-14,5
2023-03-15,6
2023-03-16,4
2023-03-17,12
2023-03-18,6
2023-03-19,2
2023-03-20,6
2023-03-21,8
2023-03-22,10
2023-03-23,8
2023-03-24,9
2023-03-25,3
2023-03-26,5
2023-03-27,9
2023-03-28,4
2023-03-29,13
2023-03-30,8
2023-03-31,10
2023-04-01,3
2023-04-02,9
2023-04-03,5
2023-04-04,14
2023-04-05,8
2023-04-06,14
2023-04-07,12
2023-04-08,6
2023-04-09,5
2023-04-10,11
2023-04-11,12
2023-04-12,21
2023-04-13,11
2023-04-14,13
2023-04-15,4
2023-04-16,2
2023-04-17,8
2023-04-18,16
2023-04-19,10
2023-04-20,9
2023-04-21,13
2023-04-22,8
2023-04-23,8
2023-04-24,10
2023-04-25,12
2023-04-26,6
2023-04-27,5
2023-04-28,14
2023-04-29,6
2023-04-30,9
2023-05-01,13
2023-05-02,16
2023-05-03,11
2023-05-04,9
2023-05-05,14
2023-05-06,5
2023-05-07,6
2023-05-08,4
2023-05-09,7
2023-05-10,10
2023-05-11,8
2023-05-12,10
2023-05-13,2
2023-05-14,5
2023-05-15,12
2023-05-16,10
2023-05-17,6
2023-05-18,8
2023-05-19,5
2023-05-20,1
2023-05-21,4
2023-05-22,6
2023-05-23,6
2023-05-24,3
2023-05-25,6
2023-05-26,3
2023-05-27,2
2023-05-28,3
2023-05-29,6
2023-05-30,6
