date,hospitalisations
2023-01-01,2
2023-01-02,6
2023-01-03,2
2023-01-04,5
2023-01-05,2
2023-01-06,4
2023-01-07,3
2023-01-08,5
2023-01-09,6
2023-01-10,6
2023-01-11,7
2023-01-12,5
2023-01-13,11
2023-01-14,4
2023-01-15,3
2023-01-16,11
2023-01-17,9
2023-01-18,8
2023-01-19,12
2023-01-20,3
2023-01-21,3
2023-01-22,3
2023-01-23,7
2023-01-24,11
2023-01-25,7
2023-01-26,11
2023-01-27,9
2023-01-28,8
2023-01-29,4
2023-01-30,6
2023-01-31,10
2023-02-01,6
2023-02-02,7
2023-02-03,11
2023-02-04,5
2023-02-05,1
2023-02-06,6
2023-02-07,6
2023-02-08,10
2023-02-09,5
2023-02-10,10
2023-02-11,2
2023-02-12,5
2023-02-13,5
2023-02-14,8
2023-02-15,8
2023-02-16,7
2023-02-17,5
2023-02-18,3
2023-02-19,3
2023-02-20,8
2023-02-21,7
2023-02-22,8
2023-02-23,11
2023-02-24,11
2023-02-25,5
2023-02-26,4
2023-02-27,15
2023-02-28,15
2023-03-01,18
2023-03-02,11
2023-03-03,10
2023-03-04,11
2023-03-05,2
2023-03-06,19
2023-03-07,23
2023-03-08,19
2023-03-09,23
2023-03-10,16
2023-03-11,8
2023-03-12,4
2023-03-13,21
2023-03-14,17
2023-03-15,24
2023-03-16,21
2023-03-17,20
2023-03-18,10
2023-03-19,7
2023-03-20,27
2023-03-21,29
2023-03-22,17
2023-03-23,25
2023-03-24,19
2023-03-25,17
2023-03-26,18
2023-03-27,30
2023-03-28,30
2023-03-29,39
2023-03-30,14
2023-03-31,32
2023-04-01,19
2023-04-02,14
2023-04-03,49
2023-04-04,35
2023-04-05,43
2023-04-06,37
2023-04-07,32
2023-04-08,23
2023-04-09,16
2023-04-10,46
2023-04-11,54
2023-04-12,50
2023-04-13,46
2023-04-14,39
2023-04-15,18
2023-04-16,19
2023-04-17,52
2023-04-18,45
2023-04-19,46
2023-04-20,47
2023-04-21,34
2023-04-22,24
2023-04-23,23
2023-04-24,46
2023-04-25,37
2023-04-26,35
2023-04-27,50
2023-04-28,49
2023-04-29,26
2023-04-30,15
2023-05-01,37
2023-05-02,48
2023-05-03,30
2023-05-04,32
2023-05-05,24
2023-05-06,16
2023-05-07,25
2023-05-08,34
2023-05-09,27
2023-05-10,46
2023-05-11,30
2023-05-12,29
2023-05-13,18
2023-05-14,11
2023-05-15,43
2023-05-16,31
2023-05-17,32
2023-05-18,28
2023-05-19,22
2023-05-20,9
2023-05-21,9
2023-05-22,31
2023-05-23,17
2023-05-24,35
2023-05-25,22
2023-05-26,19
2023-05-27,13
2023-05-28,8
2023-05-29,15
2023-05-30,9
