date,cases
2023-01-01,14
2023-01-02,46
2023-01-03,41
2023-01-04,38
2023-01-05,49
2023-01-06,53
2023-01-07,11
2023-01-08,7
2023-01-09,47
2023-01-10,39
2023-01-11,47
2023-01-12,53
2023-01-13,46
2023-01-14,10
2023-01-15,8
2023-01-16,50
2023-01-17,54
2023-01-18,58
2023-01-19,56
2023-01-20,61
2023-01-21,16
2023-01-22,16
2023-01-23,68
2023-01-24,76
2023-01-25,60
2023-01-26,56
2023-01-27,73
2023-01-28,17
2023-01-29,23
2023-01-30,91
2023-01-31,61
2023-02-01,72
2023-02-02,88
2023-02-03,64
2023-02-04,27
2023-02-05,26
2023-02-06,83
2023-02-07,102
2023-02-08,100
2023-02-09,106
2023-02-10,88
2023-02-11,27
2023-02-12,31
2023-02-13,128
2023-02-14,140
2023-02-15,165
2023-02-16,149
2023-02-17,147
2023-02-18,47
2023-02-19,52
2023-02-20,199
2023-02-21,223
2023-02-22,205
2023-02-23,217
2023-02-24,263
2023-02-25,69
2023-02-26,60
2023-02-27,259
2023-02-28,278
2023-03-01,329
2023-03-02,293
2023-03-03,297
2023-03-04,86
2023-03-05,82
2023-03-06,330
2023-03-07,386
2023-03-08,335
2023-03-09,354
2023-03-10,339
2023-03-11,96
2023-03-12,93
2023-03-13,432
2023-03-14,410
2023-03-15,432
2023-03-16,373
2023-03-17,429
2023-03-18,86
2023-03-19,82
2023-03-20,424
2023-03-21,379
2023-03-22,353
2023-03-23,324
2023-03-24,383
2023-03-25,81
2023-03-26,94
2023-03-27,355
2023-03-28,339
2023-03-29,332
2023-03-30,326
2023-03-31,321
2023-04-01,100
2023-04-02,65
2023-04-03,275
2023-04-04,271
2023-04-05,246
2023-04-06,222
2023-04-07,236
2023-04-08,64
2023-04-09,64
2023-04-10,230
2023-04-11,210
2023-04-12,198
2023-04-13,195
2023-04-14,152
2023-04-15,36
2023-04-16,31
2023-04-17,141
2023-04-18,135
2023-04-19,118
2023-04-20,126
2023-04-21,126
2023-04-22,35
2023-04-23,29
2023-04-24,122
2023-04-25,103
2023-04-26,129
2023-04-27,98
2023-04-28,125
2023-04-29,34
2023-04-30,35
2023-05-01,95
2023-05-02,104
2023-05-03,110
2023-05-04,84
2023-05-05,73
2023-05-06,20
2023-05-07,14
2023-05-08,74
2023-05-09,78
2023-05-10,74
2023-05-11,67
2023-05-12,81
2023-05-13,11
2023-05-14,23
2023-05-15,79
2023-05-16,63
2023-05-17,60
2023-05-18,67
2023-05-19,73
2023-05-20,19
2023-05-21,21
2023-05-22,58
2023-05-23,60
2023-05-24,61
2023-05-25,64
2023-05-26,65
2023-05-27,23
2023-05-28,12
2023-05-29,43
2023-05-30,55
